run_id,phase,model,combo_id,version,repeat_idx,array_size,sram_kb,interface_bandwidth,dataflow,ifmap_offset,filter_offset,ofmap_offset,rng_seed,wall_seconds,returncode,status,timed_out,total_cycles,total_cycles_incl_prefetch,num_layers_reported,topology_file,config_path,output_dir,log_path,numpy_version,hostname,python_version,cpu_model,timestamp
alexnet__grid_a64_s16_user__vanilla__rep2,main_grid,alexnet,grid_a64_s16_user,vanilla,2,64,16,USER,ws,0,10000000,20000000,40,5400.035,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s16_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s16_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s16_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T02:37:37.681741+00:00
alexnet__grid_a64_s16_user__optimized__rep2,main_grid,alexnet,grid_a64_s16_user,optimized,2,64,16,USER,ws,0,10000000,20000000,40,315.036,0,ok,False,63109240,63119092,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s16_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s16_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s16_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T02:42:53.150574+00:00
alexnet__grid_a64_s16_user__vanilla__rep3,main_grid,alexnet,grid_a64_s16_user,vanilla,3,64,16,USER,ws,0,10000000,20000000,40,5400.035,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s16_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s16_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s16_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:12:54.217380+00:00
alexnet__grid_a64_s16_user__optimized__rep3,main_grid,alexnet,grid_a64_s16_user,optimized,3,64,16,USER,ws,0,10000000,20000000,40,310.335,0,ok,False,63109240,63119092,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s16_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s16_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s16_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:18:04.984341+00:00
alexnet__grid_a64_s256_calc__vanilla__rep1,main_grid,alexnet,grid_a64_s256_calc,vanilla,1,64,256,CALC,ws,0,10000000,20000000,40,62.798,0,ok,False,382979,455001,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s256_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s256_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:19:08.762066+00:00
alexnet__grid_a64_s256_calc__optimized__rep1,main_grid,alexnet,grid_a64_s256_calc,optimized,1,64,256,CALC,ws,0,10000000,20000000,40,39.251,0,ok,False,382979,455001,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s256_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s256_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:19:48.091142+00:00
alexnet__grid_a64_s256_calc__vanilla__rep2,main_grid,alexnet,grid_a64_s256_calc,vanilla,2,64,256,CALC,ws,0,10000000,20000000,40,58.592,0,ok,False,382979,455001,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s256_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s256_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:20:46.760892+00:00
alexnet__grid_a64_s256_calc__optimized__rep2,main_grid,alexnet,grid_a64_s256_calc,optimized,2,64,256,CALC,ws,0,10000000,20000000,40,40.049,0,ok,False,382979,455001,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s256_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s256_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:21:26.885671+00:00
alexnet__grid_a64_s256_calc__vanilla__rep3,main_grid,alexnet,grid_a64_s256_calc,vanilla,3,64,256,CALC,ws,0,10000000,20000000,40,61.595,0,ok,False,382979,455001,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s256_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s256_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:22:28.556329+00:00
alexnet__grid_a64_s256_calc__optimized__rep3,main_grid,alexnet,grid_a64_s256_calc,optimized,3,64,256,CALC,ws,0,10000000,20000000,40,40.104,0,ok,False,382979,455001,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s256_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s256_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:23:08.737320+00:00
alexnet__grid_a64_s256_user__vanilla__rep1,main_grid,alexnet,grid_a64_s256_user,vanilla,1,64,256,USER,ws,0,10000000,20000000,40,137.923,0,ok,False,8390670,8520465,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s256_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s256_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:25:26.735964+00:00
alexnet__grid_a64_s256_user__optimized__rep1,main_grid,alexnet,grid_a64_s256_user,optimized,1,64,256,USER,ws,0,10000000,20000000,40,93.163,0,ok,False,8390670,8520465,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s256_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s256_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:27:00.086936+00:00
alexnet__grid_a64_s256_user__vanilla__rep2,main_grid,alexnet,grid_a64_s256_user,vanilla,2,64,256,USER,ws,0,10000000,20000000,40,140.276,0,ok,False,8390670,8520465,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s256_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s256_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:29:20.549852+00:00
alexnet__grid_a64_s256_user__optimized__rep2,main_grid,alexnet,grid_a64_s256_user,optimized,2,64,256,USER,ws,0,10000000,20000000,40,92.802,0,ok,False,8390670,8520465,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s256_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s256_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:30:53.542444+00:00
alexnet__grid_a64_s256_user__vanilla__rep3,main_grid,alexnet,grid_a64_s256_user,vanilla,3,64,256,USER,ws,0,10000000,20000000,40,135.065,0,ok,False,8390670,8520465,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__grid_a64_s256_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__grid_a64_s256_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:33:08.794510+00:00
alexnet__grid_a64_s256_user__optimized__rep3,main_grid,alexnet,grid_a64_s256_user,optimized,3,64,256,USER,ws,0,10000000,20000000,40,91.462,0,ok,False,8390670,8520465,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__grid_a64_s256_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__grid_a64_s256_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__grid_a64_s256_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:34:40.443921+00:00
alexnet__ctrl_offset_shift__vanilla__rep1,main_grid,alexnet,ctrl_offset_shift,vanilla,1,32,64,CALC,ws,5000000,15000000,25000000,40,157.766,0,ok,False,1136239,1156844,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_offset_shift__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__ctrl_offset_shift__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__ctrl_offset_shift__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:37:18.397893+00:00
alexnet__ctrl_offset_shift__optimized__rep1,main_grid,alexnet,ctrl_offset_shift,optimized,1,32,64,CALC,ws,5000000,15000000,25000000,40,95.771,0,ok,False,1136239,1156844,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_offset_shift__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__ctrl_offset_shift__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__ctrl_offset_shift__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:38:54.319459+00:00
alexnet__ctrl_offset_shift__vanilla__rep2,main_grid,alexnet,ctrl_offset_shift,vanilla,2,32,64,CALC,ws,5000000,15000000,25000000,40,153.971,0,ok,False,1136239,1156844,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_offset_shift__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__ctrl_offset_shift__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__ctrl_offset_shift__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:41:28.440784+00:00
alexnet__ctrl_offset_shift__optimized__rep2,main_grid,alexnet,ctrl_offset_shift,optimized,2,32,64,CALC,ws,5000000,15000000,25000000,40,94.155,0,ok,False,1136239,1156844,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_offset_shift__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__ctrl_offset_shift__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__ctrl_offset_shift__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:43:02.746358+00:00
alexnet__ctrl_offset_shift__vanilla__rep3,main_grid,alexnet,ctrl_offset_shift,vanilla,3,32,64,CALC,ws,5000000,15000000,25000000,40,152.045,0,ok,False,1136239,1156844,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_offset_shift__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__ctrl_offset_shift__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__ctrl_offset_shift__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:45:34.942084+00:00
alexnet__ctrl_offset_shift__optimized__rep3,main_grid,alexnet,ctrl_offset_shift,optimized,3,32,64,CALC,ws,5000000,15000000,25000000,40,93.269,0,ok,False,1136239,1156844,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_offset_shift__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__ctrl_offset_shift__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__ctrl_offset_shift__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:47:08.359987+00:00
alexnet__ctrl_seed_alt__vanilla__rep1,main_grid,alexnet,ctrl_seed_alt,vanilla,1,32,64,CALC,ws,0,10000000,20000000,777,152.901,0,ok,False,1136239,1156844,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_seed_alt__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__ctrl_seed_alt__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__ctrl_seed_alt__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:49:41.411117+00:00
alexnet__ctrl_seed_alt__optimized__rep1,main_grid,alexnet,ctrl_seed_alt,optimized,1,32,64,CALC,ws,0,10000000,20000000,777,92.163,0,ok,False,1136239,1156844,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_seed_alt__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__ctrl_seed_alt__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__ctrl_seed_alt__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:51:13.711522+00:00
alexnet__ctrl_seed_alt__vanilla__rep2,main_grid,alexnet,ctrl_seed_alt,vanilla,2,32,64,CALC,ws,0,10000000,20000000,777,155.699,0,ok,False,1136239,1156844,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_seed_alt__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__ctrl_seed_alt__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__ctrl_seed_alt__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:53:49.549867+00:00
alexnet__ctrl_seed_alt__optimized__rep2,main_grid,alexnet,ctrl_seed_alt,optimized,2,32,64,CALC,ws,0,10000000,20000000,777,94.658,0,ok,False,1136239,1156844,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_seed_alt__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__ctrl_seed_alt__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__ctrl_seed_alt__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:55:24.348059+00:00
alexnet__ctrl_seed_alt__vanilla__rep3,main_grid,alexnet,ctrl_seed_alt,vanilla,3,32,64,CALC,ws,0,10000000,20000000,777,155.175,0,ok,False,1136239,1156844,5,/data/grizos/SCALE-Sim/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_seed_alt__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/alexnet__ctrl_seed_alt__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/alexnet__ctrl_seed_alt__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:57:59.663090+00:00
alexnet__ctrl_seed_alt__optimized__rep3,main_grid,alexnet,ctrl_seed_alt,optimized,3,32,64,CALC,ws,0,10000000,20000000,777,93.014,0,ok,False,1136239,1156844,5,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/alexnet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/alexnet__ctrl_seed_alt__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/alexnet__ctrl_seed_alt__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/alexnet__ctrl_seed_alt__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T04:59:32.817774+00:00
mobilenet__anchor__vanilla__rep1,main_grid,mobilenet,anchor,vanilla,1,32,64,CALC,ws,0,10000000,20000000,40,169.003,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__anchor__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__anchor__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__anchor__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:02:21.940060+00:00
mobilenet__anchor__optimized__rep1,main_grid,mobilenet,anchor,optimized,1,32,64,CALC,ws,0,10000000,20000000,40,101.329,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__anchor__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__anchor__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__anchor__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:04:03.418872+00:00
mobilenet__anchor__vanilla__rep2,main_grid,mobilenet,anchor,vanilla,2,32,64,CALC,ws,0,10000000,20000000,40,170.978,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__anchor__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__anchor__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__anchor__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:06:54.543901+00:00
mobilenet__anchor__optimized__rep2,main_grid,mobilenet,anchor,optimized,2,32,64,CALC,ws,0,10000000,20000000,40,99.588,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__anchor__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__anchor__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__anchor__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:08:34.279579+00:00
mobilenet__anchor__vanilla__rep3,main_grid,mobilenet,anchor,vanilla,3,32,64,CALC,ws,0,10000000,20000000,40,166.066,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__anchor__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__anchor__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__anchor__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:11:20.493382+00:00
mobilenet__anchor__optimized__rep3,main_grid,mobilenet,anchor,optimized,3,32,64,CALC,ws,0,10000000,20000000,40,99.383,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__anchor__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__anchor__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__anchor__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:13:00.027641+00:00
mobilenet__grid_a16_s16_calc__vanilla__rep1,main_grid,mobilenet,grid_a16_s16_calc,vanilla,1,16,16,CALC,ws,0,10000000,20000000,40,347.967,0,ok,False,3799529,3831490,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s16_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s16_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s16_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:18:48.142523+00:00
mobilenet__grid_a16_s16_calc__optimized__rep1,main_grid,mobilenet,grid_a16_s16_calc,optimized,1,16,16,CALC,ws,0,10000000,20000000,40,210.24,0,ok,False,3799529,3831490,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s16_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s16_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s16_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:22:18.668938+00:00
mobilenet__grid_a16_s16_calc__vanilla__rep2,main_grid,mobilenet,grid_a16_s16_calc,vanilla,2,16,16,CALC,ws,0,10000000,20000000,40,352.985,0,ok,False,3799529,3831490,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s16_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s16_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s16_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:28:11.848077+00:00
mobilenet__grid_a16_s16_calc__optimized__rep2,main_grid,mobilenet,grid_a16_s16_calc,optimized,2,16,16,CALC,ws,0,10000000,20000000,40,201.186,0,ok,False,3799529,3831490,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s16_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s16_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s16_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T05:31:33.266597+00:00
